region,subregion,county.fips,county.name
texas,sabine,48403,"Sabine County, Texas"
texas,san augustine,48405,"San Augustine County, Texas"
texas,san jacinto,48407,"San Jacinto County, Texas"
texas,san patricio,48409,"San Patricio County, Texas"
texas,san saba,48411,"San Saba County, Texas"
texas,schleicher,48413,"Schleicher County, Texas"
texas,scurry,48415,"Scurry County, Texas"
texas,shackelford,48417,"Shackelford County, Texas"
texas,shelby,48419,"Shelby County, Texas"
texas,sherman,48421,"Sherman County, Texas"
texas,smith,48423,"Smith County, Texas"
texas,somervell,48425,"Somervell County, Texas"
texas,starr,48427,"Starr County, Texas"
texas,stephens,48429,"Stephens County, Texas"
texas,sterling,48431,"Sterling County, Texas"
texas,stonewall,48433,"Stonewall County, Texas"
texas,sutton,48435,"Sutton County, Texas"
texas,swisher,48437,"Swisher County, Texas"
texas,tarrant,48439,"Tarrant County, Texas"
texas,taylor,48441,"Taylor County, Texas"
texas,terrell,48443,"Terrell County, Texas"
texas,terry,48445,"Terry County, Texas"
texas,throckmorton,48447,"Throckmorton County, Texas"
texas,titus,48449,"Titus County, Texas"
texas,tom green,48451,"Tom Green County, Texas"
texas,travis,48453,"Travis County, Texas"
texas,trinity,48455,"Trinity County, Texas"
texas,tyler,48457,"Tyler County, Texas"
texas,upshur,48459,"Upshur County, Texas"
texas,upton,48461,"Upton County, Texas"
texas,uvalde,48463,"Uvalde County, Texas"
texas,val verde,48465,"Val Verde County, Texas"
texas,van zandt,48467,"Van Zandt County, Texas"
texas,victoria,48469,"Victoria County, Texas"
texas,walker,48471,"Walker County, Texas"
texas,waller,48473,"Waller County, Texas"
texas,ward,48475,"Ward County, Texas"
texas,washington,48477,"Washington County, Texas"
texas,webb,48479,"Webb County, Texas"
texas,wharton,48481,"Wharton County, Texas"
texas,wheeler,48483,"Wheeler County, Texas"
texas,wichita,48485,"Wichita County, Texas"
texas,wilbarger,48487,"Wilbarger County, Texas"
texas,willacy,48489,"Willacy County, Texas"
texas,williamson,48491,"Williamson County, Texas"
texas,wilson,48493,"Wilson County, Texas"
texas,winkler,48495,"Winkler County, Texas"
texas,wise,48497,"Wise County, Texas"
texas,wood,48499,"Wood County, Texas"
texas,yoakum,48501,"Yoakum County, Texas"
texas,young,48503,"Young County, Texas"
texas,zapata,48505,"Zapata County, Texas"
texas,zavala,48507,"Zavala County, Texas"
utah,beaver,49001,"Beaver County, Utah"
utah,box elder,49003,"Box Elder County, Utah"
utah,cache,49005,"Cache County, Utah"
utah,carbon,49007,"Carbon County, Utah"
utah,daggett,49009,"Daggett County, Utah"
utah,davis,49011,"Davis County, Utah"
utah,duchesne,49013,"Duchesne County, Utah"
utah,emery,49015,"Emery County, Utah"
utah,garfield,49017,"Garfield County, Utah"
utah,grand,49019,"Grand County, Utah"
utah,iron,49021,"Iron County, Utah"
utah,juab,49023,"Juab County, Utah"
utah,kane,49025,"Kane County, Utah"
utah,millard,49027,"Millard County, Utah"
utah,morgan,49029,"Morgan County, Utah"
utah,piute,49031,"Piute County, Utah"
utah,rich,49033,"Rich County, Utah"
utah,salt lake,49035,"Salt Lake County, Utah"
utah,san juan,49037,"San Juan County, Utah"
utah,sanpete,49039,"Sanpete County, Utah"
utah,sevier,49041,"Sevier County, Utah"
utah,summit,49043,"Summit County, Utah"
utah,tooele,49045,"Tooele County, Utah"
utah,uintah,49047,"Uintah County, Utah"
utah,utah,49049,"Utah County, Utah"
utah,wasatch,49051,"Wasatch County, Utah"
utah,washington,49053,"Washington County, Utah"
utah,wayne,49055,"Wayne County, Utah"
utah,weber,49057,"Weber County, Utah"
vermont,addison,50001,"Addison County, Vermont"
vermont,bennington,50003,"Bennington County, Vermont"
vermont,caledonia,50005,"Caledonia County, Vermont"
vermont,chittenden,50007,"Chittenden County, Vermont"
vermont,essex,50009,"Essex County, Vermont"
vermont,franklin,50011,"Franklin County, Vermont"
vermont,grand isle,50013,"Grand Isle County, Vermont"
vermont,lamoille,50015,"Lamoille County, Vermont"
vermont,orange,50017,"Orange County, Vermont"
vermont,orleans,50019,"Orleans County, Vermont"
vermont,rutland,50021,"Rutland County, Vermont"
vermont,washington,50023,"Washington County, Vermont"
vermont,windham,50025,"Windham County, Vermont"
vermont,windsor,50027,"Windsor County, Vermont"
virginia,accomack,51001,"Accomack County, Virginia"
virginia,albemarle,51003,"Albemarle County, Virginia"
virginia,alleghany,51005,"Alleghany County, Virginia"
virginia,amelia,51007,"Amelia County, Virginia"
virginia,amherst,51009,"Amherst County, Virginia"
virginia,appomattox,51011,"Appomattox County, Virginia"
virginia,arlington,51013,"Arlington County, Virginia"
virginia,augusta,51015,"Augusta County, Virginia"
virginia,bath,51017,"Bath County, Virginia"
virginia,bedford,51019,"Bedford County, Virginia"
virginia,bland,51021,"Bland County, Virginia"
virginia,botetourt,51023,"Botetourt County, Virginia"
virginia,brunswick,51025,"Brunswick County, Virginia"
virginia,buchanan,51027,"Buchanan County, Virginia"
virginia,buckingham,51029,"Buckingham County, Virginia"
virginia,campbell,51031,"Campbell County, Virginia"
virginia,caroline,51033,"Caroline County, Virginia"
virginia,carroll,51035,"Carroll County, Virginia"
virginia,charles city,51036,"Charles City County, Virginia"
virginia,charlotte,51037,"Charlotte County, Virginia"
virginia,chesterfield,51041,"Chesterfield County, Virginia"
virginia,clarke,51043,"Clarke County, Virginia"
virginia,craig,51045,"Craig County, Virginia"
virginia,culpeper,51047,"Culpeper County, Virginia"
virginia,cumberland,51049,"Cumberland County, Virginia"
virginia,dickenson,51051,"Dickenson County, Virginia"
virginia,dinwiddie,51053,"Dinwiddie County, Virginia"
virginia,essex,51057,"Essex County, Virginia"
virginia,fairfax,51059,"Fairfax County, Virginia"
virginia,fauquier,51061,"Fauquier County, Virginia"
virginia,floyd,51063,"Floyd County, Virginia"
virginia,fluvanna,51065,"Fluvanna County, Virginia"
virginia,franklin,51067,"Franklin County, Virginia"
virginia,frederick,51069,"Frederick County, Virginia"
virginia,giles,51071,"Giles County, Virginia"
virginia,gloucester,51073,"Gloucester County, Virginia"
virginia,goochland,51075,"Goochland County, Virginia"
virginia,grayson,51077,"Grayson County, Virginia"
virginia,greene,51079,"Greene County, Virginia"
virginia,greensville,51081,"Greensville County, Virginia"
virginia,halifax,51083,"Halifax County, Virginia"
virginia,hanover,51085,"Hanover County, Virginia"
virginia,henrico,51087,"Henrico County, Virginia"
virginia,henry,51089,"Henry County, Virginia"
virginia,highland,51091,"Highland County, Virginia"
virginia,isle of wight,51093,"Isle of Wight County, Virginia"
virginia,james city,51095,"James City County, Virginia"
virginia,king and queen,51097,"King and Queen County, Virginia"
virginia,king george,51099,"King George County, Virginia"
virginia,king william,51101,"King William County, Virginia"
virginia,lancaster,51103,"Lancaster County, Virginia"
virginia,lee,51105,"Lee County, Virginia"
virginia,loudoun,51107,"Loudoun County, Virginia"
virginia,louisa,51109,"Louisa County, Virginia"
virginia,lunenburg,51111,"Lunenburg County, Virginia"
virginia,madison,51113,"Madison County, Virginia"
virginia,mathews,51115,"Mathews County, Virginia"
virginia,mecklenburg,51117,"Mecklenburg County, Virginia"
virginia,middlesex,51119,"Middlesex County, Virginia"
virginia,montgomery,51121,"Montgomery County, Virginia"
virginia,nelson,51125,"Nelson County, Virginia"
virginia,new kent,51127,"New Kent County, Virginia"
virginia,northampton,51131,"Northampton County, Virginia"
virginia,northumberland,51133,"Northumberland County, Virginia"
virginia,nottoway,51135,"Nottoway County, Virginia"
virginia,orange,51137,"Orange County, Virginia"
virginia,page,51139,"Page County, Virginia"
virginia,patrick,51141,"Patrick County, Virginia"
virginia,pittsylvania,51143,"Pittsylvania County, Virginia"
virginia,powhatan,51145,"Powhatan County, Virginia"
virginia,prince edward,51147,"Prince Edward County, Virginia"
virginia,prince george,51149,"Prince George County, Virginia"
virginia,prince william,51153,"Prince William County, Virginia"
virginia,pulaski,51155,"Pulaski County, Virginia"
virginia,rappahannock,51157,"Rappahannock County, Virginia"
virginia,richmond,51159,"Richmond County, Virginia"
virginia,roanoke,51161,"Roanoke County, Virginia"
virginia,rockbridge,51163,"Rockbridge County, Virginia"
virginia,rockingham,51165,"Rockingham County, Virginia"
virginia,russell,51167,"Russell County, Virginia"
virginia,scott,51169,"Scott County, Virginia"
virginia,shenandoah,51171,"Shenandoah County, Virginia"
virginia,smyth,51173,"Smyth County, Virginia"
virginia,southampton,51175,"Southampton County, Virginia"
virginia,spotsylvania,51177,"Spotsylvania County, Virginia"
virginia,stafford,51179,"Stafford County, Virginia"
virginia,surry,51181,"Surry County, Virginia"
virginia,sussex,51183,"Sussex County, Virginia"
virginia,tazewell,51185,"Tazewell County, Virginia"
virginia,warren,51187,"Warren County, Virginia"
virginia,washington,51191,"Washington County, Virginia"
virginia,westmoreland,51193,"Westmoreland County, Virginia"
virginia,wise,51195,"Wise County, Virginia"
virginia,wythe,51197,"Wythe County, Virginia"
virginia,york,51199,"York County, Virginia"
virginia,hampton,51650,"Hampton city, Virginia"
virginia,newport news,51700,"Newport News city, Virginia"
virginia,norfolk,51710,"Norfolk city, Virginia"
virginia,suffolk,51800,"Suffolk city, Virginia"
virginia,virginia beach,51810,"Virginia Beach city, Virginia"
washington,adams,53001,"Adams County, Washington"
washington,asotin,53003,"Asotin County, Washington"
washington,benton,53005,"Benton County, Washington"
washington,chelan,53007,"Chelan County, Washington"
washington,clallam,53009,"Clallam County, Washington"
washington,clark,53011,"Clark County, Washington"
washington,columbia,53013,"Columbia County, Washington"
washington,cowlitz,53015,"Cowlitz County, Washington"
washington,douglas,53017,"Douglas County, Washington"
washington,ferry,53019,"Ferry County, Washington"
washington,franklin,53021,"Franklin County, Washington"
washington,garfield,53023,"Garfield County, Washington"
washington,grant,53025,"Grant County, Washington"
washington,grays harbor,53027,"Grays Harbor County, Washington"
washington,island,53029,"Island County, Washington"
washington,jefferson,53031,"Jefferson County, Washington"
washington,king,53033,"King County, Washington"
washington,kitsap,53035,"Kitsap County, Washington"
washington,kittitas,53037,"Kittitas County, Washington"
washington,klickitat,53039,"Klickitat County, Washington"
washington,lewis,53041,"Lewis County, Washington"
washington,lincoln,53043,"Lincoln County, Washington"
washington,mason,53045,"Mason County, Washington"
washington,okanogan,53047,"Okanogan County, Washington"
washington,pacific,53049,"Pacific County, Washington"
washington,pend oreille,53051,"Pend Oreille County, Washington"
washington,pierce,53053,"Pierce County, Washington"
washington,san juan,53055,"San Juan County, Washington"
washington,skagit,53057,"Skagit County, Washington"
washington,skamania,53059,"Skamania County, Washington"
washington,snohomish,53061,"Snohomish County, Washington"
washington,spokane,53063,"Spokane County, Washington"
washington,stevens,53065,"Stevens County, Washington"
washington,thurston,53067,"Thurston County, Washington"
washington,wahkiakum,53069,"Wahkiakum County, Washington"
washington,walla walla,53071,"Walla Walla County, Washington"
washington,whatcom,53073,"Whatcom County, Washington"
washington,whitman,53075,"Whitman County, Washington"
washington,yakima,53077,"Yakima County, Washington"
west virginia,barbour,54001,"Barbour County, West Virginia"
west virginia,berkeley,54003,"Berkeley County, West Virginia"
west virginia,boone,54005,"Boone County, West Virginia"
west virginia,braxton,54007,"Braxton County, West Virginia"
west virginia,brooke,54009,"Brooke County, West Virginia"
west virginia,cabell,54011,"Cabell County, West Virginia"
west virginia,calhoun,54013,"Calhoun County, West Virginia"
west virginia,clay,54015,"Clay County, West Virginia"
west virginia,doddridge,54017,"Doddridge County, West Virginia"
west virginia,fayette,54019,"Fayette County, West Virginia"
west virginia,gilmer,54021,"Gilmer County, West Virginia"
west virginia,grant,54023,"Grant County, West Virginia"
west virginia,greenbrier,54025,"Greenbrier County, West Virginia"
west virginia,hampshire,54027,"Hampshire County, West Virginia"
west virginia,hancock,54029,"Hancock County, West Virginia"
west virginia,hardy,54031,"Hardy County, West Virginia"
west virginia,harrison,54033,"Harrison County, West Virginia"
west virginia,jackson,54035,"Jackson County, West Virginia"
west virginia,jefferson,54037,"Jefferson County, West Virginia"
west virginia,kanawha,54039,"Kanawha County, West Virginia"
west virginia,lewis,54041,"Lewis County, West Virginia"
west virginia,lincoln,54043,"Lincoln County, West Virginia"
west virginia,logan,54045,"Logan County, West Virginia"
west virginia,mcdowell,54047,"McDowell County, West Virginia"
west virginia,marion,54049,"Marion County, West Virginia"
west virginia,marshall,54051,"Marshall County, West Virginia"
west virginia,mason,54053,"Mason County, West Virginia"
west virginia,mercer,54055,"Mercer County, West Virginia"
west virginia,mineral,54057,"Mineral County, West Virginia"
west virginia,mingo,54059,"Mingo County, West Virginia"
west virginia,monongalia,54061,"Monongalia County, West Virginia"
west virginia,monroe,54063,"Monroe County, West Virginia"
west virginia,morgan,54065,"Morgan County, West Virginia"
west virginia,nicholas,54067,"Nicholas County, West Virginia"
west virginia,ohio,54069,"Ohio County, West Virginia"
west virginia,pendleton,54071,"Pendleton County, West Virginia"
west virginia,pleasants,54073,"Pleasants County, West Virginia"
west virginia,pocahontas,54075,"Pocahontas County, West Virginia"
west virginia,preston,54077,"Preston County, West Virginia"
west virginia,putnam,54079,"Putnam County, West Virginia"
west virginia,raleigh,54081,"Raleigh County, West Virginia"
west virginia,randolph,54083,"Randolph County, West Virginia"
west virginia,ritchie,54085,"Ritchie County, West Virginia"
west virginia,roane,54087,"Roane County, West Virginia"
west virginia,summers,54089,"Summers County, West Virginia"
west virginia,taylor,54091,"Taylor County, West Virginia"
west virginia,tucker,54093,"Tucker County, West Virginia"
west virginia,tyler,54095,"Tyler County, West Virginia"
west virginia,upshur,54097,"Upshur County, West Virginia"
west virginia,wayne,54099,"Wayne County, West Virginia"
west virginia,webster,54101,"Webster County, West Virginia"
west virginia,wetzel,54103,"Wetzel County, West Virginia"
west virginia,wirt,54105,"Wirt County, West Virginia"
west virginia,wood,54107,"Wood County, West Virginia"
west virginia,wyoming,54109,"Wyoming County, West Virginia"
wisconsin,adams,55001,"Adams County, Wisconsin"
wisconsin,ashland,55003,"Ashland County, Wisconsin"
wisconsin,barron,55005,"Barron County, Wisconsin"
wisconsin,bayfield,55007,"Bayfield County, Wisconsin"
wisconsin,brown,55009,"Brown County, Wisconsin"
wisconsin,buffalo,55011,"Buffalo County, Wisconsin"
wisconsin,burnett,55013,"Burnett County, Wisconsin"
wisconsin,calumet,55015,"Calumet County, Wisconsin"
wisconsin,chippewa,55017,"Chippewa County, Wisconsin"
wisconsin,clark,55019,"Clark County, Wisconsin"
wisconsin,columbia,55021,"Columbia County, Wisconsin"
wisconsin,crawford,55023,"Crawford County, Wisconsin"
wisconsin,dane,55025,"Dane County, Wisconsin"
wisconsin,dodge,55027,"Dodge County, Wisconsin"
wisconsin,door,55029,"Door County, Wisconsin"
wisconsin,douglas,55031,"Douglas County, Wisconsin"
wisconsin,dunn,55033,"Dunn County, Wisconsin"
wisconsin,eau claire,55035,"Eau Claire County, Wisconsin"
wisconsin,florence,55037,"Florence County, Wisconsin"
wisconsin,fond du lac,55039,"Fond du Lac County, Wisconsin"
wisconsin,forest,55041,"Forest County, Wisconsin"
wisconsin,grant,55043,"Grant County, Wisconsin"
wisconsin,green,55045,"Green County, Wisconsin"
wisconsin,green lake,55047,"Green Lake County, Wisconsin"
wisconsin,iowa,55049,"Iowa County, Wisconsin"
wisconsin,iron,55051,"Iron County, Wisconsin"
wisconsin,jackson,55053,"Jackson County, Wisconsin"
wisconsin,jefferson,55055,"Jefferson County, Wisconsin"
wisconsin,juneau,55057,"Juneau County, Wisconsin"
wisconsin,kenosha,55059,"Kenosha County, Wisconsin"
wisconsin,kewaunee,55061,"Kewaunee County, Wisconsin"
wisconsin,la crosse,55063,"La Crosse County, Wisconsin"
wisconsin,lafayette,55065,"Lafayette County, Wisconsin"
wisconsin,langlade,55067,"Langlade County, Wisconsin"
wisconsin,lincoln,55069,"Lincoln County, Wisconsin"
wisconsin,manitowoc,55071,"Manitowoc County, Wisconsin"
wisconsin,marathon,55073,"Marathon County, Wisconsin"
wisconsin,marinette,55075,"Marinette County, Wisconsin"
wisconsin,marquette,55077,"Marquette County, Wisconsin"
wisconsin,menominee,55078,"Menominee County, Wisconsin"
wisconsin,milwaukee,55079,"Milwaukee County, Wisconsin"
wisconsin,monroe,55081,"Monroe County, Wisconsin"
wisconsin,oconto,55083,"Oconto County, Wisconsin"
wisconsin,oneida,55085,"Oneida County, Wisconsin"
wisconsin,outagamie,55087,"Outagamie County, Wisconsin"
wisconsin,ozaukee,55089,"Ozaukee County, Wisconsin"
wisconsin,pepin,55091,"Pepin County, Wisconsin"
wisconsin,pierce,55093,"Pierce County, Wisconsin"
wisconsin,polk,55095,"Polk County, Wisconsin"
wisconsin,portage,55097,"Portage County, Wisconsin"
wisconsin,price,55099,"Price County, Wisconsin"
wisconsin,racine,55101,"Racine County, Wisconsin"
wisconsin,richland,55103,"Richland County, Wisconsin"
wisconsin,rock,55105,"Rock County, Wisconsin"
wisconsin,rusk,55107,"Rusk County, Wisconsin"
wisconsin,st croix,55109,"St. Croix County, Wisconsin"
wisconsin,sauk,55111,"Sauk County, Wisconsin"
wisconsin,sawyer,55113,"Sawyer County, Wisconsin"
wisconsin,shawano,55115,"Shawano County, Wisconsin"
wisconsin,sheboygan,55117,"Sheboygan County, Wisconsin"
wisconsin,taylor,55119,"Taylor County, Wisconsin"
wisconsin,trempealeau,55121,"Trempealeau County, Wisconsin"
wisconsin,vernon,55123,"Vernon County, Wisconsin"
wisconsin,vilas,55125,"Vilas County, Wisconsin"
wisconsin,walworth,55127,"Walworth County, Wisconsin"
wisconsin,washburn,55129,"Washburn County, Wisconsin"
wisconsin,washington,55131,"Washington County, Wisconsin"
wisconsin,waukesha,55133,"Waukesha County, Wisconsin"
wisconsin,waupaca,55135,"Waupaca County, Wisconsin"
wisconsin,waushara,55137,"Waushara County, Wisconsin"
wisconsin,winnebago,55139,"Winnebago County, Wisconsin"
wisconsin,wood,55141,"Wood County, Wisconsin"
wyoming,albany,56001,"Albany County, Wyoming"
wyoming,big horn,56003,"Big Horn County, Wyoming"
wyoming,campbell,56005,"Campbell County, Wyoming"
wyoming,carbon,56007,"Carbon County, Wyoming"
wyoming,converse,56009,"Converse County, Wyoming"
wyoming,crook,56011,"Crook County, Wyoming"
wyoming,fremont,56013,"Fremont County, Wyoming"
wyoming,goshen,56015,"Goshen County, Wyoming"
wyoming,hot springs,56017,"Hot Springs County, Wyoming"
wyoming,johnson,56019,"Johnson County, Wyoming"
wyoming,laramie,56021,"Laramie County, Wyoming"
wyoming,lincoln,56023,"Lincoln County, Wyoming"
wyoming,natrona,56025,"Natrona County, Wyoming"
wyoming,niobrara,56027,"Niobrara County, Wyoming"
wyoming,park,56029,"Park County, Wyoming"
wyoming,platte,56031,"Platte County, Wyoming"
wyoming,sheridan,56033,"Sheridan County, Wyoming"
wyoming,sublette,56035,"Sublette County, Wyoming"
wyoming,sweetwater,56037,"Sweetwater County, Wyoming"
wyoming,teton,56039,"Teton County, Wyoming"
wyoming,uinta,56041,"Uinta County, Wyoming"
wyoming,washakie,56043,"Washakie County, Wyoming"
wyoming,weston,56045,"Weston County, Wyoming"
